id,name,type,district,district_detail,longitude,latitude,phone_number,url,parking,toilet,nursing_room,locker,infant_stand,wheelchair_infra,braille_road ,img_url
457,탑모텔,숙박/휴양,동구,초량동,129.0403744,35.11335134,051-464-3608,http://gohere.kr/hotel/goHotel.do?idHotel=H000000227,Y,Y,N,N,N,N,N,
459,원웨이게스트하우스 부산점,숙박/휴양,동구,초량동,129.0401455,35.11413947,051-462-2500,https://kimcheebookings.com/,N,Y,N,N,N,N,N,
460,코인모텔,숙박/휴양,동구,초량동,129.0404196,35.11345391,051-464-2531,https://coinmotel.southkrhotel.com/,N,Y,N,N,N,N,N,
461,호텔코코,숙박/휴양,동구,초량동,129.0403372,35.11399908,051-442-0707,http://naver.me/5rsNxuZB,N,Y,N,N,N,N,N,
462,힐모텔,숙박/휴양,동구,초량동,129.0403744,35.11335134,051-464-3608,http://gohere.kr/hotel/goHotel.do?idHotel=H000000227,Y,Y,N,N,N,N,N,
464,모찌호스텔,숙박/휴양,동구,초량동,129.0405223,35.11319844,,http://mozzihostel.com/,Y,Y,N,N,N,N,N,
466,탑모텔,숙박/휴양,동구,초량동,129.040336,35.11325689,051-462-3755,http://www.topmotel.co.kr,Y,Y,N,N,N,N,N,
468,부산뷰호텔,숙박/휴양,동구,초량동,129.0405489,35.11337896,051-442-1248,https://busanstationviewhotel.southkrhotel.com/,Y,Y,N,N,N,N,N,
469,퀸모텔,숙박/휴양,동구,초량동,129.0391947,35.1158758,051-468-2134,http://naver.me/FFvpMzHJ,Y,Y,N,N,N,N,N,
470,까무스모텔,숙박/휴양,동구,초량동,129.0390421,35.11564503,051-466-0602,https://m.linktoplace.com/index.php?action=view&no=151596&name=%EA%B9%8C%EB%AC%B4%EC%8A%A4%EB%AA%A8%ED%85%94,Y,Y,N,N,N,N,N,
476,서울여관,숙박/휴양,동구,초량동,129.0398495,35.11684456,,http://naver.me/GJrDzCfw,N,Y,N,N,N,N,N,
478,브라운도트호텔,숙박/휴양,동구,초량동,129.0383925,35.11634076,051-465-3500,http://www.wnhotels.com,Y,Y,N,N,N,N,N,
481,부산인모텔,숙박/휴양,동구,초량동,129.0415268,35.11652083,051-463-5505,http://naver.me/GmFpMn0H,N,Y,N,N,N,N,N,
482,아스티호텔,숙박/휴양,동구,초량동,129.0417928,35.11617411,051-409-8888,http://astihotel.co.kr/,Y,Y,N,N,N,N,N,
483,파밀리에게스트하우스,숙박/휴양,동구,초량동,129.041285,35.11639371,051-461-0080,https://familbusan.modoo.at/,N,Y,N,N,N,N,N,
488,소호스텔,숙박/휴양,동구,초량동,129.0416127,35.11710372,,https://www.facebook.com/SOHOSTELKOREA/,N,Y,N,N,N,N,N,
490,숨게스트하우스,숙박/휴양,동구,초량동,129.0416361,35.11757902,,http://busan.sumhostel.com,N,Y,N,N,N,N,N,
491,코리안모텔,숙박/휴양,동구,초량동,129.0401639,35.11753814,051-466-5595,http://naver.me/FCbWhY8h,Y,Y,N,N,N,N,N,
492,태아장모텔,숙박/휴양,동구,초량동,129.040114,35.11769539,051-466-7900,http://naver.me/5U1x6q4t,Y,Y,N,N,N,N,N,
498,더비에스호텔,숙박/휴양,동구,초량동,129.0425935,35.11856186,051-466-8400,http://www.thebshotel.com/,Y,Y,N,N,N,N,N,
499,센텀모텔,숙박/휴양,동구,초량동,129.0425212,35.1184087,051-463-4351,http://motelcentum.com,Y,Y,N,N,N,N,N,
500,케이게스트,숙박/휴양,동구,초량동,129.0423707,35.11810172,070-7782-3650,https://k-guesthouse-premium-busan-station.business.site/,Y,Y,N,N,N,N,N,
504,장안여관,숙박/휴양,동구,초량동,129.0431888,35.12055424,051-463-5736,http://naver.me/5oQnpGOr,N,Y,N,N,N,N,N,
514,샤이어호텔,숙박/휴양,동구,초량동,129.0399496,35.11763698,051-463-7929,http://ddingso.com,Y,Y,N,N,N,N,N,
517,디노호텔,숙박/휴양,동구,초량동,129.0387715,35.11587351,051-463-1215,https://busanstationdinohotel.southkrhotel.com/,Y,Y,N,N,N,N,N,
518,마이호스텔 부산역점,숙박/휴양,동구,초량동,129.0385736,35.11581904,051-466-2097,http://naver.me/Gz50pUCL,N,Y,N,Y,N,N,N,
530,만수장,숙박/휴양,동구,초량동,129.0404441,35.11932041,051-467-1344,http://naver.me/FOvOGyBB,Y,Y,N,N,N,N,N,
534,CHORYANG38,숙박/휴양,동구,초량동,129.0345615,35.12168984,,http://naver.me/GBfmCliH,N,Y,N,N,N,N,N,
536,힐모텔,숙박/휴양,동구,초량동,129.0397502,35.12133226,,http://gohere.kr/hotel/goHotel.do?idHotel=H000000227,Y,Y,N,N,N,N,N,
538,로얄장여관,숙박/휴양,동구,초량동,129.038798,35.11766486,051-469-0688,http://naver.me/FCb0lQNa,N,Y,N,N,N,N,N,
541,필모텔,숙박/휴양,동구,초량동,129.0388609,35.11782509,051-468-3134,http://naver.me/5h382yKO,N,Y,N,N,N,N,N,
542,게스트하우스 싱글싱글,숙박/휴양,동구,초량동,129.0368101,35.11370828,051-468-5978,https://hostelsinglesingle.southkrhotel.com/,N,Y,N,N,N,N,N,
543,Inside Busan Hostel,숙박/휴양,동구,초량동,129.0360857,35.11340821,051-442-1057,http://www.insidebusanhostel.com/,N,Y,N,N,N,N,N,
549,주식회사 모닝듀,숙박/휴양,동구,초량동,129.0364591,35.11417796,,http://naver.me/5ncWFr2b,N,N,N,N,N,N,N,
550,도원장여관,숙박/휴양,동구,초량동,129.0390269,35.11892367,,http://naver.me/xC6Izyrc,N,N,N,N,N,N,N,
553,르컬렉티브G7바이어반스테이,숙박/휴양,동구,초량동,129.0459152,35.11645529,,https://urbanstay.co.kr/lecollectiveg7,Y,Y,N,N,N,N,N,
558,수림모텔,숙박/휴양,동래구,낙민동,129.0881067,35.20122752,051-553-3694,http://naver.me/5y4fnraR,N,Y,N,N,N,N,N,
559,향수장여관,숙박/휴양,동래구,명륜동,129.0826179,35.20495312,051-552-1181,http://naver.me/GC29IsZl,N,Y,N,N,N,N,N,
561,COCO모텔,숙박/휴양,동래구,명륜동,129.083671,35.20394651,051-557-5233,http://www.cocomotel.com/,Y,Y,N,N,N,N,N,
564,헬로,숙박/휴양,동래구,명륜동,129.0830224,35.20485831,051-557-1128,http://naver.me/GQ4P0FLt,N,Y,N,N,N,N,N,
566,꿈모텔,숙박/휴양,동래구,명륜동,129.0827719,35.20473987,051-553-6980,http://naver.me/F8KdJidd,N,Y,N,N,N,N,N,
568,보브모텔,숙박/휴양,동래구,명륜동,129.0832239,35.20454579,051-557-8255,http://www.yanolja.com/motis_2.1/main/source/motisMotelRead.php?miIdx=2130,Y,Y,N,Y,N,Y,N,
569,호텔아마레,숙박/휴양,동래구,명륜동,129.0831113,35.20468963,051-557-5952,http://www.myhotelamare.com/,Y,Y,N,Y,N,N,N,
574,토토모텔,숙박/휴양,동래구,명륜동,129.0838011,35.20426506,051-558-2842,http://naver.me/5L31ojyC,N,Y,N,N,N,N,N,
575,명조여관,숙박/휴양,동래구,명륜동,129.0825676,35.20677564,051-552-0737,http://naver.me/5qRVZ8dL,N,Y,N,N,N,N,N,
578,롯데모텔,숙박/휴양,동래구,명장동,129.1046825,35.20992859,,http://naver.me/xuIdbZXe,N,Y,N,N,N,N,N,
582,한일장,숙박/휴양,동래구,수안동,129.0841292,35.20316289,051-554-1100,http://naver.me/FKKCR3Zp,N,Y,N,N,N,N,N,
583,귀빈장,숙박/휴양,동래구,수안동,129.0844604,35.20274121,,http://naver.me/5Feb9pCE,N,Y,N,N,N,N,N,
585,로망스모텔,숙박/휴양,동래구,수안동,129.0858529,35.20196013,051-552-7955,http://naver.me/FlJir7UK,N,Y,N,N,N,N,N,
587,마모텔,숙박/휴양,동래구,수안동,129.0876892,35.20198818,,http://naver.me/G8UXbRZB,N,Y,N,N,N,N,N,
595,천일온천호텔,숙박/휴양,동래구,온천동,129.0813225,35.2214515,051-553-8191,http://naver.me/5KZ6dfZB,Y,Y,N,N,N,Y,N,
596,녹천온천호텔,숙박/휴양,동래구,온천동,129.0809067,35.22049791,051-553-1005,http://www.nokcheonhotel.com/,Y,Y,N,N,N,Y,N,
597,중앙온천,숙박/휴양,동래구,온천동,129.0811585,35.22068477,051-555-4343,http://naver.me/F0KsV87M,N,Y,N,N,N,N,N,
613,W모텔,숙박/휴양,동래구,온천동,129.0814413,35.2185717,051-555-8707,http://naver.me/xuILxc2u,N,Y,N,N,N,N,N,
618,호텔킹,숙박/휴양,동래구,온천동,129.0811432,35.21997334,051-554-0058,http://naver.me/5MUgAMUg,Y,Y,N,N,N,N,N,
626,The M Hotel,숙박/휴양,동래구,온천동,129.059827,35.21235174,051-552-6003,http://naver.me/GxOJ70EF,Y,Y,N,N,N,N,N,
627,동래온천호텔,숙박/휴양,동래구,온천동,129.0785243,35.21290664,051-912-0815,http://www.hoteldo815.com/,N,Y,N,N,N,N,N,
629,뉴부산모텔,숙박/휴양,동래구,온천동,129.0784161,35.21359966,051-556-0674,http://naver.me/xw6PU5Uq,N,Y,N,N,N,N,N,
630,젬모텔,숙박/휴양,동래구,온천동,129.0782594,35.21328281,051-557-3383,http://naver.me/FQaju5ux,Y,Y,N,N,N,N,N,
631,동래온천호텔,숙박/휴양,동래구,온천동,129.0780856,35.21336253,051-912-0815,http://www.hoteldo815.com/,Y,Y,N,N,N,N,N,
633,뉴부산모텔,숙박/휴양,동래구,온천동,129.0784282,35.21358385,051-556-0674,http://naver.me/xw6PU5Uq,N,Y,N,N,N,N,N,
634,로얄모텔,숙박/휴양,동래구,온천동,129.0698191,35.20697481,,http://naver.me/5L3W5Oim,N,Y,N,N,N,N,N,
635,에이스,숙박/휴양,동래구,온천동,129.0698323,35.20532489,,http://naver.me/GpJbwV9F,N,N,N,N,N,N,N,
646,페이지호텔,숙박/휴양,동래구,온천동,129.0686595,35.20326038,051-505-1158,http://naver.me/GNymRQkC,Y,Y,N,N,N,N,N,
650,온천장오호텔,숙박/휴양,동래구,온천동,129.0793198,35.21600163,,http://naver.me/FQagkxD0,Y,Y,N,N,N,N,N,
651,동래모텔,숙박/휴양,동래구,온천동,129.0846607,35.22014273,,http://naver.me/GROCnNa3,Y,Y,N,N,N,N,N,
652,보노호텔,숙박/휴양,동래구,온천동,129.0792434,35.21557401,051-558-4435,https://hotelbonooncheonjang.southkrhotel.com/,Y,Y,N,N,N,N,N,
661,황토방모텔,숙박/휴양,동래구,온천동,129.0842093,35.22235087,051-557-2164,http://naver.me/FslcOrPb,N,Y,N,N,N,N,N,
662,천우장,숙박/휴양,동래구,온천동,129.0841633,35.22200373,051-556-4771,http://naver.me/xtW80PNs,N,Y,N,N,N,N,N,
663,도윤빌,숙박/휴양,동래구,온천동,129.0844037,35.22225357,,http://naver.me/Gcj0PYZg,N,Y,N,N,N,N,N,
668,호텔야자,숙박/휴양,동래구,온천동,129.0828464,35.2177684,051-554-5045,http://naver.me/IMQBXUcV,Y,Y,N,N,N,N,N,
675,큐브모텔,숙박/휴양,동래구,온천동,129.0813665,35.21825937,051-556-2004,https://cube-motel.business.site/,Y,Y,N,N,N,N,N,
678,CG모텔,숙박/휴양,동래구,온천동,129.0792039,35.2161254,051-558-0222,http://naver.me/xdIgib37,Y,Y,N,N,N,N,N,
680,솔롱고스백패커스,숙박/휴양,동래구,온천동,129.0787152,35.21520187,,http://cafe.naver.com/solongosbackpackers,N,Y,N,N,N,N,N,
686,동산모텔,숙박/휴양,동래구,온천동,129.0705552,35.20728569,051-506-0830,http://naver.me/Fca9EJfr,N,Y,N,N,N,N,N,
687,태백모텔,숙박/휴양,동래구,온천동,129.0704623,35.20671492,051-505-7855,http://naver.me/GROJdNgR,Y,Y,N,N,N,N,N,
689,하운드호텔 미남역점,숙박/휴양,동래구,온천동,129.0703725,35.20571838,051-504-9555,https://bshotelhound.modoo.at,Y,Y,N,N,N,N,N,
691,볼리아 사직점,숙박/휴양,동래구,온천동,129.0700457,35.20499854,051-503-0105,http://naver.me/FxLfCfnm,Y,Y,N,N,N,N,N,
692,유토피아모텔,숙박/휴양,동래구,온천동,129.0700612,35.2061165,051-502-9924,http://naver.me/54VWVcgd,Y,Y,N,N,N,N,N,
693,태백모텔,숙박/휴양,동래구,온천동,129.0704541,35.2067116,051-505-7855,http://naver.me/xrPXtgq1,Y,Y,N,N,N,N,N,
694,투헤븐호텔,숙박/휴양,동래구,온천동,129.0700421,35.20517043,051-505-4432,http://a-2heaven.fortour.kr/,Y,Y,N,N,N,N,N,
695,버튼호텔,숙박/휴양,동래구,온천동,129.0700898,35.20568733,051-507-7525,http://naver.me/FEJktQAh,Y,Y,N,N,N,Y,N,
696,고궁장여관,숙박/휴양,동래구,온천동,129.0705456,35.20704536,051-805-0763,http://naver.me/xL1xYtD2,N,Y,N,N,N,N,N,
697,파라죠모텔,숙박/휴양,동래구,온천동,129.0703321,35.20692903,051-501-2467,http://naver.me/GaMA0ocF,Y,Y,N,N,N,Y,N,
698,미스터브릭호텔,숙박/휴양,동래구,온천동,129.0698944,35.20686582,,https://blog.naver.com/mrbrickhotel,Y,Y,N,N,N,N,N,
700,호텔꿀비,숙박/휴양,부산진구,가야동,129.0361714,35.15516374,051-891-4440,http://naver.me/FArkncMC,N,Y,N,Y,N,N,N,
710,다온하우스,숙박/휴양,부산진구,당감동,129.0454496,35.15762072,,http://naver.me/FrKetMy1,N,Y,N,Y,N,N,N,
718,평해여인숙,숙박/휴양,부산진구,당감동,129.0442595,35.16285594,051-895-6235,http://naver.me/GKof1Q8l,N,Y,N,N,N,N,N,
721,9번가트래블텔,숙박/휴양,부산진구,범천동,129.0587778,35.14385332,051-632-4666,http://naver.me/GgeWrGVA,Y,Y,N,Y,N,Y,N,
723,네이버지도명 - '9번가 트래블텔',숙박/휴양,부산진구,범천동,129.0587926,35.14389172,051-632-4666,http://naver.me/GgeWrGVA,Y,Y,N,Y,N,Y,N,
725,그랜드빌,숙박/휴양,부산진구,범천동,129.0584824,35.14362568,,http://naver.me/x35QoZu9,N,Y,N,Y,N,N,N,
728,다이나믹게스트하우스,숙박/휴양,부산진구,범천동,129.0576677,35.14980569,070-4195-1381,https://www.facebook.com/dynamicguesthouse/,Y,Y,N,Y,N,Y,N,
730,덴바스타호텔,숙박/휴양,부산진구,범천동,129.0627571,35.14314713,051-634-7071,https://lodge-575.business.site/?utm_source=gmb&utm_medium=referral,Y,Y,N,Y,N,Y,N,
731,예스모텔,숙박/휴양,부산진구,범천동,129.0626147,35.14223464,,https://yesmotel.southkrhotel.com/,Y,Y,N,Y,N,Y,N,
734,7TH호텔,숙박/휴양,부산진구,범천동,129.0586217,35.14807919,051-636-6365,https://thehotel7th.southkrhotel.com/,Y,Y,N,Y,N,Y,N,
735,대성여인숙,숙박/휴양,부산진구,범천동,129.058316,35.14795338,051-637-8087,http://naver.me/FBw8IX8w,N,Y,N,Y,N,N,N,
736,더호텔7TH,숙박/휴양,부산진구,범천동,129.0586028,35.14807636,051-636-6365,https://thehotel7th.southkrhotel.com/,Y,Y,N,Y,N,Y,N,
739,네이버지도명-이그이스모텔,숙박/휴양,부산진구,범천동,129.06164,35.1483474,051-634-3387,https://m.place.naver.com/share?id=37895654&tabsPath=%2Fhome&appMode=detail,Y,Y,N,Y,N,Y,N,
740,G7호텔,숙박/휴양,부산진구,범천동,129.0609645,35.1490178,051-637-1187,https://hotelg7.southkrhotel.com/,Y,Y,N,Y,N,Y,N,
742,하루호텔,숙박/휴양,부산진구,범천동,129.0604133,35.14856508,051-635-1182,http://naver.me/FwnjeZdf,Y,Y,N,Y,N,Y,N,
743,김치게스트하우스,숙박/휴양,부산진구,범천동,129.0603388,35.14837391,051-633-0020,https://www.kimcheebookings.com/,Y,Y,N,Y,N,Y,N,
746,브라운도트호텔,숙박/휴양,부산진구,범천동,129.0606016,35.14848638,,http://naver.me/54XwQI4N,Y,Y,N,Y,N,Y,N,
747,하운드호텔,숙박/휴양,부산진구,범천동,129.060463,35.14823734,051-635-1291,https://www.wnhotels.com/,Y,Y,N,Y,N,Y,N,
748,투헤븐호텔,숙박/휴양,부산진구,범천동,129.0604164,35.14809918,051-635-8080,https://2heavenhotelseomyeon.southkrhotel.com/,Y,Y,N,Y,N,Y,N,
755,잉카모텔,숙박/휴양,부산진구,부암동,129.0511585,35.16836433,,http://naver.me/GttEk1SB,Y,Y,N,Y,N,Y,N,
756,로얄모텔,숙박/휴양,부산진구,부암동,129.0512825,35.16802104,,http://naver.me/x1eWTVFw,N,Y,N,Y,N,N,N,
757,잉카모텔,숙박/휴양,부산진구,부암동,129.0511642,35.16832333,,http://naver.me/GttEk1SB,Y,Y,N,Y,N,Y,N,
758,월성모텔,숙박/휴양,부산진구,부암동,129.0510155,35.16532017,051-805-8929,http://naver.me/GkKBC8tw,N,Y,N,Y,N,N,N,
761,목원장여관,숙박/휴양,부산진구,부암동,129.0543514,35.16209329,051-809-7487,http://naver.me/IgTpMWqt,N,Y,N,Y,N,N,N,
771,휴모텔,숙박/휴양,부산진구,부전동,129.0568235,35.15473986,051-806-4266,http://naver.me/GxOVEYjh,Y,Y,N,N,N,N,N,
772,계림장여관,숙박/휴양,부산진구,부전동,129.0620246,35.15746734,070-7391-5602,http://naver.me/xzcS4Npo,N,Y,N,Y,N,N,N,
773,더홈레이디,숙박/휴양,부산진구,부전동,129.0621044,35.1594476,051-809-0039,http://blog.naver.com/thehomelady,N,Y,N,N,N,N,N,
777,레지던스머뭄,숙박/휴양,부산진구,부전동,129.0617251,35.15884453,,http://www.mumuminn.com/,Y,Y,N,N,N,Y,N,
787,샤이어호텔,숙박/휴양,부산진구,부전동,129.0570959,35.15223043,051-806-7171,https://shiretel.com/,Y,Y,N,N,N,N,N,
790,원진,숙박/휴양,부산진구,부전동,129.0594999,35.16321083,051-816-4773,http://naver.me/5gic1z3H,N,Y,N,Y,N,N,N,
792,유니크스테이,숙박/휴양,부산진구,부전동,129.0547556,35.15533642,051-808-5583,http://www.uniqstay.co.kr/,Y,Y,N,Y,N,Y,N,
796,국제여관,숙박/휴양,부산진구,부전동,129.0572847,35.16117916,,http://naver.me/5JJ06TWi,N,Y,N,N,N,N,N,
797,국제여관,숙박/휴양,부산진구,부전동,129.0572847,35.16117916,051-809-6482,http://naver.me/5JJ06TWi,N,Y,N,N,N,N,N,
800,부산장,숙박/휴양,부산진구,부전동,129.058456,35.16010913,051-644-2671,http://naver.me/xw65QCIM,N,Y,N,N,N,N,N,
805,호텔치즈,숙박/휴양,부산진구,부전동,129.0565869,35.15344774,051-819-2551,http://naver.me/x4b09PD6,Y,Y,N,N,N,N,N,
810,ON모텔,숙박/휴양,부산진구,부전동,129.0565007,35.15356497,051-711-8822,http://naver.me/IxDHPBv6,Y,Y,N,Y,N,Y,N,
811,필 모텔,숙박/휴양,부산진구,부전동,129.0569413,35.15316477,051-806-9129,https://seomyeonfeelmotel.modoo.at/,N,Y,N,Y,N,N,N,
813,아바모텔,숙박/휴양,부산진구,부전동,129.0571096,35.15386379,051-818-9700,http://naver.me/5HShUiOp,Y,Y,N,Y,N,Y,Y,
815,뉴부산장여관,숙박/휴양,부산진구,부전동,129.056426,35.15843714,,http://naver.me/x356BcFO,N,Y,N,Y,N,N,N,
816,라라비안코 비즈니스 호텔,숙박/휴양,부산진구,부전동,129.0559571,35.15882716,051-803-8800,http://www.lalavianco.com/,Y,Y,N,N,N,N,N,
817,수빈장여관,숙박/휴양,부산진구,부전동,129.0568339,35.15972742,070-7391-4537,http://naver.me/FDQM8pt3,N,Y,N,Y,N,N,N,
818,더블유모텔부산,숙박/휴양,부산진구,부전동,129.0569352,35.15990707,051-802-5600,http://naver.me/FgiXPIuX,Y,Y,N,N,N,N,N,
819,호텔티티,숙박/휴양,부산진구,부전동,129.0564859,35.16069778,051-808-5514,http://www.hoteltt.co.kr/,Y,Y,N,N,N,N,N,
820,W모텔,숙박/휴양,부산진구,부전동,129.0569148,35.15992419,051-802-5600,http://naver.me/xuIRVi5L,Y,Y,N,Y,N,N,N,
821,부산여인숙,숙박/휴양,부산진구,부전동,129.0568919,35.1596953,051-809-0400,http://naver.me/xxxwFL6E,N,Y,N,Y,N,N,N,
826,369모텔,숙박/휴양,부산진구,부전동,129.0560726,35.16064593,051-819-6055,http://naver.me/xrP7T6uV,Y,Y,N,N,N,Y,N,
827,호텔밴드,숙박/휴양,부산진구,부전동,129.0560726,35.16064593,070-7335-0900,http://naver.me/Fk5IDkJy,Y,Y,N,N,N,N,N,
830,초원장,숙박/휴양,부산진구,부전동,129.0564855,35.16216813,051-807-8944,http://naver.me/5eG3aHPZ,Y,Y,N,Y,N,N,N,
832,조아모텔,숙박/휴양,부산진구,부전동,129.0597916,35.15991504,051-802-4910,http://naver.me/xOCiw5Wt,Y,Y,N,Y,N,N,N,
834,OK모텔,숙박/휴양,부산진구,부전동,129.0596829,35.16005096,051-809-2633,http://naver.me/GhE0Bebe,N,Y,N,Y,N,N,N,
840,사우스반데코호텔,숙박/휴양,부산진구,부전동,129.0581902,35.15104769,051-815-5252,http://www.southvandeco.com/,Y,Y,N,N,N,N,N,
841,솔라리아니시테츠호텔,숙박/휴양,부산진구,부전동,129.0581917,35.15237637,051-802-8586,https://solariabusan.com/,Y,Y,N,Y,N,Y,N,
842,K7모텔,숙박/휴양,부산진구,부전동,129.0573229,35.15367946,051-805-4242,http://naver.me/xnK9XIfu,Y,Y,N,N,N,N,N,
844,트래블라이트,숙박/휴양,부산진구,부전동,129.058243,35.15466291,051-803-7281,https://travelighthostel.southkrhotel.com/kr/,N,Y,N,Y,N,N,N,
850,부산게스트하우스세리인,숙박/휴양,부산진구,부전동,129.0559058,35.15932136,051-714-0754,http://www.seriinn.com/,N,Y,N,Y,N,N,N,
851,ZAVA모텔,숙박/휴양,부산진구,부전동,129.05615,35.15930416,051-808-7441,http://naver.me/FLB44Xt2,Y,Y,N,Y,N,N,N,
852,브이모텔,숙박/휴양,부산진구,부전동,129.0565217,35.15976272,051-819-6034,http://naver.me/xnKt4N8Y,Y,Y,N,Y,N,Y,N,
856,핑크장,숙박/휴양,부산진구,부전동,129.0555458,35.15834458,051-803-9799,http://naver.me/GrSodo7n,N,Y,N,N,N,N,N,
857,하이모텔,숙박/휴양,부산진구,부전동,129.0559002,35.15817134,051-803-3973,http://motelhi.blog.me/,N,Y,N,Y,N,N,N,
861,제니하우스,숙박/휴양,부산진구,부전동,129.0598572,35.15694241,,http://naver.me/FT0HY0W1,N,Y,N,N,N,N,N,
863,금하장여관,숙박/휴양,부산진구,부전동,129.0613285,35.15922408,051-808-5537,http://naver.me/FrKd4kVB,N,Y,N,Y,N,N,N,
864,금하장여관,숙박/휴양,부산진구,부전동,129.0613186,35.15922782,051-808-5537,http://naver.me/FrKd4kVB,N,Y,N,Y,N,N,N,
866,젠백팩커스호스텔,숙박/휴양,부산진구,부전동,129.0540269,35.15366742,,http://zenbackpackers.modoo.at/,Y,Y,N,N,N,N,N,
873,호텔야자,숙박/휴양,부산진구,부전동,129.0586256,35.1511465,051-817-5900,http://www.yanolja.com/places/25006,Y,Y,N,Y,N,N,N,
876,어반스테이더센트럴,숙박/휴양,부산진구,부전동,129.0609156,35.15931262,070-4128-4417,https://urbanstay.co.kr/central,Y,Y,N,Y,N,Y,N,
885,호텔 25시,숙박/휴양,부산진구,부전동,129.0562535,35.15484717,051-809-2966,http://naver.me/Fmgun4IZ,Y,Y,N,N,N,N,N,
889,호텔와이티티,숙박/휴양,부산진구,부전동,129.0553379,35.15555822,051-802-5035,http://naver.me/FS6RtlV7,Y,Y,N,N,N,N,N,
890,하운드호텔,숙박/휴양,부산진구,부전동,129.0560237,35.15485427,051-809-0008,http://naver.me/F6mLpgPY,Y,Y,N,N,N,N,N,
891,호텔25시,숙박/휴양,부산진구,부전동,129.0562535,35.15484717,051-809-2966,http://naver.me/Fmgun4IZ,Y,Y,N,N,N,N,N,
896,YTT모텔,숙박/휴양,부산진구,부전동,129.0553418,35.15555808,051-802-5035,http://naver.me/FS6RtlV7,Y,Y,N,N,N,N,N,
897,호텔야자,숙박/휴양,부산진구,부전동,129.0560698,35.15556388,051-818-0515,http://www.yanolja.com/places/24912,Y,Y,N,Y,N,Y,N,
